chr	start	end	A	C	E	normal
9	17000001	17500000	2.0	4.0	4.0	2
9	18000001	18500000	2.0	4.0	4.0	2
9	18500001	19000000	2.0	4.0	4.0	2
9	19000001	19500000	2.0	4.0	4.0	2
9	20000001	20500000	1.0	4.0	4.0	2
9	20500001	21000000	1.0	4.0	4.0	2
9	21000001	21500000	1.0	4.0	4.0	2
9	21500001	22000000	1.0	4.0	4.0	2
9	22000001	22500000	1.0	4.0	4.0	2
9	22500001	23000000	1.0	4.0	4.0	2
9	23000001	23500000	1.0	4.0	4.0	2
9	23500001	24000000	1.0	4.0	4.0	2
9	24000001	24500000	2.0	4.0	4.0	2
9	24500001	25000000	2.0	4.0	4.0	2
9	25000001	25500000	2.0	4.0	4.0	2
9	25500001	26000000	2.0	4.0	4.0	2
9	26000001	26500000	2.0	4.0	4.0	2
9	26500001	27000000	2.0	4.0	4.0	2
9	27000001	27500000	2.0	4.0	4.0	2
9	27500001	28000000	2.0	4.0	4.0	2
9	28500001	29000000	2.0	4.0	4.0	2
9	29000001	29500000	2.0	4.0	4.0	2
9	29500001	30000000	2.0	4.0	4.0	2
9	30000001	30500000	2.0	4.0	4.0	2
9	30500001	31000000	2.0	4.0	4.0	2
9	31000001	31500000	2.0	4.0	4.0	2
9	31500001	32000000	2.0	4.0	4.0	2
9	32000001	32500000	2.0	4.0	4.0	2
9	32500001	33000000	2.0	4.0	4.0	2
9	33000001	33500000	2.0	4.0	4.0	2
9	33500001	34000000	2.0	4.0	4.0	2
9	34000001	34500000	2.0	4.0	4.0	2
9	35000001	35500000	2.0	4.0	4.0	2
9	35500001	36000000	2.0	4.0	4.0	2
9	36000001	36500000	2.0	4.0	4.0	2
9	36500001	37000000	2.0	4.0	4.0	2
9	37000001	37500000	2.0	4.0	4.0	2
9	37500001	38000000	2.0	4.0	4.0	2
9	38000001	38500000	2.0	4.0	4.0	2
9	71000001	71500000	2.0	4.0	4.0	2
9	71500001	72000000	2.0	4.0	4.0	2
9	72500001	73000000	2.0	4.0	4.0	2
9	73500001	74000000	2.0	4.0	4.0	2
9	74000001	74500000	2.0	4.0	4.0	2
9	74500001	75000000	2.0	4.0	4.0	2
9	75000001	75500000	2.0	4.0	4.0	2
9	75500001	76000000	2.0	4.0	4.0	2
9	76000001	76500000	2.0	4.0	4.0	2
9	76500001	77000000	2.0	4.0	4.0	2
9	77000001	77500000	2.0	4.0	4.0	2
9	77500001	78000000	2.0	4.0	4.0	2
9	78000001	78500000	2.0	4.0	4.0	2
9	78500001	79000000	2.0	4.0	4.0	2
9	79000001	79500000	2.0	4.0	4.0	2
9	79500001	80000000	2.0	4.0	4.0	2
9	80000001	80500000	2.0	4.0	4.0	2
9	80500001	81000000	2.0	4.0	4.0	2
9	81000001	81500000	2.0	4.0	4.0	2
9	81500001	82000000	2.0	4.0	4.0	2
9	82500001	83000000	2.0	4.0	4.0	2
9	83500001	84000000	2.0	4.0	4.0	2
9	84000001	84500000	2.0	4.0	4.0	2
9	85000001	85500000	2.0	4.0	4.0	2
9	86000001	86500000	2.0	4.0	4.0	2
9	86500001	87000000	2.0	4.0	4.0	2
9	87000001	87500000	2.0	4.0	4.0	2
9	87500001	88000000	2.0	4.0	4.0	2
9	88000001	88500000	2.0	4.0	4.0	2
9	89000001	89500000	2.0	4.0	4.0	2
9	89500001	90000000	2.0	4.0	4.0	2
9	90000001	90500000	2.0	4.0	4.0	2
9	91000001	91500000	2.0	4.0	4.0	2
9	91500001	92000000	2.0	4.0	4.0	2
9	93000001	93500000	2.0	4.0	4.0	2
9	93500001	94000000	2.0	4.0	4.0	2
9	94000001	94500000	2.0	4.0	4.0	2
9	95000001	95500000	2.0	4.0	4.0	2
9	95500001	96000000	2.0	4.0	4.0	2
9	96000001	96500000	2.0	4.0	4.0	2
9	97000001	97500000	2.0	4.0	4.0	2
9	97500001	98000000	2.0	4.0	4.0	2
9	98500001	99000000	2.0	4.0	4.0	2
9	99000001	99500000	2.0	4.0	4.0	2
9	100000001	100500000	2.0	4.0	4.0	2
9	100500001	101000000	2.0	4.0	4.0	2
9	101000001	101500000	2.0	4.0	4.0	2
9	101500001	102000000	2.0	4.0	4.0	2
9	102000001	102500000	2.0	4.0	4.0	2
9	102500001	103000000	2.0	4.0	4.0	2
9	103000001	103500000	2.0	4.0	4.0	2
9	104000001	104500000	2.0	4.0	4.0	2
9	105000001	105500000	2.0	4.0	4.0	2
9	105500001	106000000	2.0	4.0	4.0	2
9	106000001	106500000	2.0	4.0	4.0	2
9	106500001	107000000	2.0	4.0	4.0	2
9	107000001	107500000	2.0	4.0	4.0	2
9	107500001	108000000	2.0	4.0	4.0	2
9	109000001	109500000	2.0	4.0	4.0	2
9	109500001	110000000	2.0	4.0	4.0	2
9	110000001	110500000	2.0	4.0	4.0	2
9	110500001	111000000	2.0	4.0	4.0	2
9	111000001	111500000	2.0	4.0	4.0	2
9	111500001	112000000	2.0	4.0	4.0	2
9	112000001	112500000	2.0	4.0	4.0	2
9	112500001	113000000	2.0	4.0	4.0	2
9	114000001	114500000	2.0	4.0	4.0	2
9	114500001	115000000	2.0	4.0	4.0	2
9	115000001	115500000	2.0	4.0	4.0	2
9	116000001	116500000	2.0	4.0	4.0	2
9	116500001	117000000	2.0	4.0	4.0	2
9	117000001	117500000	2.0	4.0	4.0	2
9	117500001	118000000	2.0	4.0	4.0	2
9	118000001	118500000	2.0	4.0	4.0	2
9	118500001	119000000	2.0	4.0	4.0	2
9	119000001	119500000	2.0	4.0	4.0	2
9	119500001	120000000	2.0	4.0	4.0	2
9	120000001	120500000	2.0	4.0	4.0	2
9	120500001	121000000	2.0	4.0	4.0	2
9	121000001	121500000	2.0	4.0	4.0	2
9	121500001	122000000	2.0	4.0	4.0	2
9	122000001	122500000	2.0	4.0	4.0	2
9	122500001	123000000	2.0	4.0	4.0	2
9	123000001	123500000	2.0	4.0	4.0	2
9	123500001	124000000	2.0	4.0	4.0	2
9	124000001	124500000	2.0	4.0	4.0	2
9	124500001	125000000	2.0	4.0	4.0	2
9	125000001	125500000	2.0	4.0	4.0	2
9	125500001	126000000	2.0	4.0	4.0	2
9	126000001	126500000	2.0	4.0	4.0	2
9	126500001	127000000	2.0	4.0	4.0	2
9	127000001	127500000	2.0	4.0	4.0	2
9	127500001	128000000	2.0	4.0	4.0	2
9	128000001	128500000	2.0	4.0	4.0	2
9	128500001	129000000	2.0	4.0	4.0	2
9	129000001	129500000	2.0	4.0	4.0	2
9	129500001	130000000	2.0	4.0	4.0	2
9	130000001	130500000	2.0	4.0	4.0	2
9	130500001	131000000	2.0	4.0	4.0	2
9	131000001	131500000	2.0	4.0	4.0	2
9	131500001	132000000	2.0	4.0	4.0	2
9	132000001	132500000	2.0	4.0	4.0	2
9	132500001	133000000	2.0	4.0	4.0	2
9	133500001	134000000	2.0	4.0	4.0	2
9	134000001	134500000	2.0	4.0	4.0	2
9	134500001	135000000	2.0	4.0	4.0	2
9	135000001	135500000	2.0	4.0	4.0	2
9	135500001	136000000	2.0	4.0	4.0	2
9	137500001	138000000	2.0	4.0	4.0	2
9	138000001	138500000	2.0	4.0	4.0	2
9	139500001	140000000	2.0	4.0	4.0	2
9	140000001	140500000	2.0	4.0	4.0	2
9	140500001	141000000	2.0	4.0	4.0	2
10	500001	1000000	2.0	2.0	2.0	2
10	1500001	2000000	2.0	2.0	2.0	2
10	2000001	2500000	2.0	2.0	2.0	2
10	2500001	3000000	2.0	4.0	4.0	2
10	3000001	3500000	2.0	4.0	4.0	2
10	3500001	4000000	2.0	4.0	4.0	2
10	4000001	4500000	2.0	4.0	4.0	2
10	4500001	5000000	2.0	4.0	4.0	2
10	5500001	6000000	2.0	4.0	4.0	2
10	7500001	8000000	2.0	4.0	4.0	2
10	8000001	8500000	2.0	4.0	4.0	2
10	8500001	9000000	2.0	4.0	4.0	2
10	9000001	9500000	2.0	4.0	4.0	2
10	9500001	10000000	2.0	4.0	4.0	2
10	10000001	10500000	2.0	4.0	4.0	2
10	11000001	11500000	2.0	4.0	4.0	2
10	11500001	12000000	2.0	4.0	4.0	2
10	12000001	12500000	2.0	4.0	4.0	2
10	12500001	13000000	2.0	4.0	4.0	2
10	13000001	13500000	2.0	4.0	4.0	2
10	13500001	14000000	2.0	4.0	4.0	2
10	14000001	14500000	2.0	4.0	4.0	2
10	14500001	15000000	2.0	4.0	4.0	2
10	15000001	15500000	2.0	4.0	4.0	2
10	16000001	16500000	2.0	4.0	4.0	2
10	16500001	17000000	2.0	4.0	4.0	2
10	17000001	17500000	2.0	4.0	4.0	2
10	18500001	19000000	2.0	4.0	4.0	2
10	19500001	20000000	2.0	4.0	4.0	2
10	20000001	20500000	2.0	4.0	4.0	2
10	20500001	21000000	2.0	4.0	4.0	2
10	21000001	21500000	2.0	4.0	4.0	2
10	21500001	22000000	2.0	4.0	4.0	2
10	22000001	22500000	2.0	4.0	4.0	2
10	22500001	23000000	2.0	4.0	4.0	2
10	23000001	23500000	2.0	4.0	4.0	2
10	23500001	24000000	2.0	4.0	4.0	2
10	24000001	24500000	2.0	4.0	4.0	2
10	24500001	25000000	2.0	4.0	4.0	2
10	25000001	25500000	2.0	4.0	4.0	2
10	26000001	26500000	2.0	4.0	4.0	2
10	26500001	27000000	2.0	4.0	4.0	2
10	27000001	27500000	2.0	4.0	4.0	2
10	27500001	28000000	2.0	4.0	4.0	2
10	28000001	28500000	2.0	4.0	4.0	2
10	28500001	29000000	2.0	4.0	4.0	2
10	29000001	29500000	2.0	4.0	4.0	2
10	29500001	30000000	2.0	4.0	4.0	2
10	30000001	30500000	2.0	4.0	4.0	2
10	30500001	31000000	2.0	4.0	4.0	2
10	31000001	31500000	2.0	4.0	4.0	2
10	32000001	32500000	2.0	4.0	4.0	2
10	32500001	33000000	2.0	4.0	4.0	2
10	33000001	33500000	2.0	4.0	4.0	2
10	33500001	34000000	2.0	4.0	4.0	2
10	34000001	34500000	2.0	4.0	4.0	2
10	34500001	35000000	2.0	4.0	4.0	2
10	35000001	35500000	2.0	4.0	4.0	2
10	35500001	36000000	2.0	4.0	4.0	2
10	36000001	36500000	2.0	4.0	4.0	2
10	36500001	37000000	2.0	4.0	4.0	2
10	37500001	38000000	2.0	4.0	4.0	2
10	38000001	38500000	2.0	4.0	4.0	2
10	43000001	43500000	2.0	3.0	3.0	2
10	43500001	44000000	2.0	3.0	3.0	2
10	44000001	44500000	2.0	3.0	3.0	2
10	45000001	45500000	2.0	3.0	3.0	2
10	45500001	46000000	2.0	3.0	3.0	2
10	49500001	50000000	2.0	3.0	3.0	2
10	50000001	50500000	2.0	3.0	3.0	2
10	50500001	51000000	2.0	3.0	3.0	2
10	52500001	53000000	2.0	3.0	3.0	2
10	53000001	53500000	2.0	3.0	3.0	2
10	54000001	54500000	2.0	3.0	3.0	2
10	54500001	55000000	2.0	3.0	3.0	2
10	55000001	55500000	2.0	3.0	3.0	2
10	55500001	56000000	2.0	3.0	3.0	2
10	56000001	56500000	2.0	3.0	3.0	2
10	56500001	57000000	2.0	3.0	3.0	2
10	57500001	58000000	2.0	3.0	3.0	2
10	58000001	58500000	2.0	3.0	3.0	2
10	58500001	59000000	2.0	3.0	3.0	2
10	59000001	59500000	2.0	3.0	3.0	2
10	59500001	60000000	2.0	3.0	3.0	2
10	60000001	60500000	2.0	3.0	3.0	2
10	60500001	61000000	2.0	3.0	3.0	2
10	61000001	61500000	2.0	3.0	3.0	2
10	61500001	62000000	2.0	3.0	3.0	2
10	62000001	62500000	2.0	3.0	3.0	2
10	62500001	63000000	2.0	3.0	3.0	2
10	63000001	63500000	2.0	3.0	3.0	2
10	63500001	64000000	2.0	3.0	3.0	2
10	64500001	65000000	2.0	3.0	3.0	2
10	65000001	65500000	2.0	3.0	3.0	2
10	65500001	66000000	2.0	3.0	3.0	2
10	66000001	66500000	2.0	3.0	3.0	2
10	66500001	67000000	2.0	3.0	3.0	2
10	67000001	67500000	2.0	3.0	3.0	2
10	67500001	68000000	2.0	3.0	3.0	2
10	68000001	68500000	2.0	3.0	3.0	2
10	68500001	69000000	2.0	3.0	3.0	2
10	69500001	70000000	2.0	3.0	3.0	2
10	70000001	70500000	2.0	3.0	3.0	2
10	70500001	71000000	2.0	3.0	3.0	2
10	71000001	71500000	2.0	3.0	3.0	2
10	71500001	72000000	2.0	3.0	3.0	2
10	72000001	72500000	2.0	3.0	3.0	2
10	72500001	73000000	2.0	3.0	3.0	2
10	73000001	73500000	2.0	3.0	3.0	2
10	73500001	74000000	2.0	3.0	3.0	2
10	74000001	74500000	2.0	3.0	3.0	2
10	74500001	75000000	2.0	3.0	3.0	2
10	75500001	76000000	2.0	3.0	3.0	2
10	76000001	76500000	2.0	3.0	3.0	2
10	76500001	77000000	2.0	3.0	3.0	2
10	77000001	77500000	2.0	3.0	3.0	2
10	77500001	78000000	2.0	3.0	3.0	2
10	78000001	78500000	2.0	3.0	3.0	2
10	78500001	79000000	2.0	3.0	3.0	2
10	79000001	79500000	2.0	3.0	3.0	2
10	80000001	80500000	2.0	3.0	3.0	2
10	80500001	81000000	2.0	3.0	3.0	2
10	82000001	82500000	2.0	3.0	3.0	2
10	82500001	83000000	2.0	3.0	3.0	2
10	83000001	83500000	2.0	3.0	3.0	2
10	83500001	84000000	2.0	3.0	3.0	2
10	84000001	84500000	2.0	3.0	3.0	2
10	84500001	85000000	2.0	3.0	3.0	2
10	85000001	85500000	2.0	3.0	3.0	2
10	85500001	86000000	2.0	3.0	3.0	2
10	86000001	86500000	2.0	3.0	3.0	2
10	87500001	88000000	2.0	3.0	3.0	2
10	88000001	88500000	2.0	3.0	3.0	2
10	89500001	90000000	2.0	3.0	3.0	2
10	90000001	90500000	2.0	3.0	3.0	2
10	90500001	91000000	2.0	3.0	3.0	2
10	91000001	91500000	2.0	3.0	3.0	2
10	91500001	92000000	2.0	3.0	3.0	2
10	92000001	92500000	2.0	3.0	3.0	2
10	92500001	93000000	2.0	3.0	3.0	2
10	93500001	94000000	2.0	3.0	3.0	2
10	94000001	94500000	2.0	3.0	3.0	2
10	94500001	95000000	2.0	3.0	3.0	2
10	95000001	95500000	2.0	3.0	3.0	2
10	95500001	96000000	2.0	3.0	3.0	2
10	96000001	96500000	2.0	3.0	3.0	2
10	97000001	97500000	2.0	3.0	3.0	2
10	97500001	98000000	2.0	3.0	3.0	2
10	98000001	98500000	2.0	3.0	3.0	2
10	98500001	99000000	2.0	3.0	3.0	2
10	99000001	99500000	2.0	3.0	3.0	2
10	99500001	100000000	2.0	3.0	3.0	2
10	100000001	100500000	2.0	3.0	3.0	2
10	101000001	101500000	2.0	3.0	3.0	2
10	102000001	102500000	2.0	3.0	3.0	2
10	102500001	103000000	2.0	3.0	3.0	2
10	103000001	103500000	2.0	3.0	3.0	2
10	103500001	104000000	2.0	3.0	3.0	2
10	104000001	104500000	2.0	3.0	3.0	2
10	104500001	105000000	2.0	3.0	3.0	2
10	105000001	105500000	2.0	3.0	3.0	2
10	105500001	106000000	2.0	3.0	3.0	2
10	106000001	106500000	2.0	3.0	3.0	2
10	106500001	107000000	2.0	3.0	3.0	2
10	108000001	108500000	2.0	3.0	3.0	2
10	108500001	109000000	2.0	3.0	3.0	2
10	109000001	109500000	2.0	3.0	3.0	2
10	109500001	110000000	2.0	3.0	3.0	2
10	110500001	111000000	2.0	3.0	3.0	2
10	111000001	111500000	2.0	3.0	3.0	2
10	112000001	112500000	2.0	3.0	3.0	2
10	112500001	113000000	2.0	3.0	3.0	2
10	113000001	113500000	2.0	3.0	3.0	2
10	114000001	114500000	2.0	3.0	3.0	2
10	114500001	115000000	2.0	3.0	3.0	2
10	115000001	115500000	2.0	3.0	3.0	2
10	115500001	116000000	2.0	3.0	3.0	2
10	116000001	116500000	2.0	3.0	3.0	2
10	116500001	117000000	2.0	3.0	3.0	2
10	117500001	118000000	2.0	3.0	3.0	2
10	118000001	118500000	2.0	3.0	3.0	2
10	118500001	119000000	2.0	3.0	3.0	2
10	119000001	119500000	2.0	3.0	3.0	2
10	119500001	120000000	2.0	3.0	3.0	2
10	120000001	120500000	2.0	3.0	3.0	2
10	120500001	121000000	2.0	3.0	3.0	2
10	121000001	121500000	2.0	3.0	3.0	2
10	121500001	122000000	2.0	3.0	3.0	2
10	122000001	122500000	2.0	3.0	3.0	2
10	123000001	123500000	2.0	3.0	3.0	2
10	123500001	124000000	2.0	3.0	3.0	2
10	124500001	125000000	2.0	3.0	3.0	2
10	125000001	125500000	2.0	3.0	3.0	2
10	126000001	126500000	2.0	3.0	3.0	2
10	126500001	127000000	2.0	3.0	3.0	2
10	127000001	127500000	2.0	3.0	3.0	2
10	127500001	128000000	2.0	3.0	3.0	2
10	128000001	128500000	2.0	3.0	3.0	2
10	129000001	129500000	2.0	3.0	3.0	2
10	129500001	130000000	2.0	3.0	3.0	2
10	130000001	130500000	2.0	3.0	3.0	2
10	130500001	131000000	2.0	3.0	3.0	2
10	131000001	131500000	2.0	3.0	3.0	2
10	131500001	132000000	2.0	3.0	3.0	2
10	132000001	132500000	2.0	3.0	3.0	2
10	132500001	133000000	2.0	3.0	3.0	2
10	134000001	134500000	2.0	3.0	3.0	2
10	134500001	135000000	2.0	3.0	3.0	2
11	500001	1000000	2.0	4.0	4.0	2
11	1500001	2000000	2.0	4.0	4.0	2
11	2000001	2500000	2.0	4.0	4.0	2
11	2500001	3000000	2.0	4.0	4.0	2
11	3500001	4000000	2.0	4.0	4.0	2
11	4500001	5000000	2.0	4.0	4.0	2
11	5500001	6000000	2.0	4.0	4.0	2
11	6500001	7000000	2.0	4.0	4.0	2
11	8000001	8500000	2.0	4.0	4.0	2
11	8500001	9000000	2.0	4.0	4.0	2
11	9000001	9500000	2.0	4.0	4.0	2
11	9500001	10000000	2.0	4.0	4.0	2
11	10000001	10500000	2.0	4.0	4.0	2
11	10500001	11000000	2.0	4.0	4.0	2
11	11000001	11500000	2.0	4.0	4.0	2
11	11500001	12000000	2.0	4.0	4.0	2
11	12000001	12500000	2.0	4.0	4.0	2
11	12500001	13000000	2.0	4.0	4.0	2
11	13000001	13500000	2.0	4.0	4.0	2
11	14000001	14500000	2.0	4.0	4.0	2
11	15000001	15500000	2.0	4.0	4.0	2
11	15500001	16000000	2.0	4.0	4.0	2
11	16000001	16500000	2.0	4.0	4.0	2
11	16500001	17000000	2.0	4.0	4.0	2
11	17000001	17500000	2.0	4.0	4.0	2
11	17500001	18000000	2.0	4.0	4.0	2
11	18000001	18500000	2.0	4.0	4.0	2
11	18500001	19000000	2.0	4.0	4.0	2
11	19000001	19500000	2.0	4.0	4.0	2
11	19500001	20000000	2.0	4.0	4.0	2
11	20000001	20500000	2.0	4.0	4.0	2
11	20500001	21000000	2.0	4.0	4.0	2
11	21000001	21500000	2.0	4.0	4.0	2
11	21500001	22000000	2.0	4.0	4.0	2
11	23500001	24000000	2.0	4.0	4.0	2
11	24500001	25000000	2.0	4.0	4.0	2
11	25000001	25500000	2.0	4.0	4.0	2
11	25500001	26000000	2.0	4.0	4.0	2
11	26000001	26500000	2.0	4.0	4.0	2
11	26500001	27000000	2.0	4.0	4.0	2
11	27000001	27500000	2.0	4.0	4.0	2
11	27500001	28000000	2.0	4.0	4.0	2
11	28500001	29000000	2.0	4.0	4.0	2
11	29000001	29500000	2.0	4.0	4.0	2
11	29500001	30000000	2.0	4.0	4.0	2
11	30000001	30500000	2.0	4.0	4.0	2
11	30500001	31000000	2.0	4.0	4.0	2
11	31500001	32000000	2.0	4.0	4.0	2
11	32000001	32500000	2.0	4.0	4.0	2
11	32500001	33000000	2.0	4.0	4.0	2
11	33000001	33500000	2.0	4.0	4.0	2
11	33500001	34000000	2.0	4.0	4.0	2
11	34000001	34500000	2.0	4.0	4.0	2
11	34500001	35000000	2.0	4.0	4.0	2
11	35000001	35500000	2.0	4.0	4.0	2
11	35500001	36000000	2.0	4.0	4.0	2
11	36000001	36500000	2.0	4.0	4.0	2
11	37000001	37500000	2.0	4.0	4.0	2
11	37500001	38000000	2.0	4.0	4.0	2
11	38000001	38500000	2.0	4.0	4.0	2
11	38500001	39000000	2.0	4.0	4.0	2
11	39000001	39500000	2.0	4.0	4.0	2
11	40000001	40500000	2.0	4.0	4.0	2
11	40500001	41000000	2.0	4.0	4.0	2
11	41000001	41500000	2.0	4.0	4.0	2
11	41500001	42000000	2.0	4.0	4.0	2
11	42000001	42500000	2.0	4.0	4.0	2
11	42500001	43000000	2.0	4.0	4.0	2
11	43000001	43500000	2.0	4.0	4.0	2
11	43500001	44000000	2.0	4.0	4.0	2
11	44000001	44500000	2.0	4.0	4.0	2
11	44500001	45000000	2.0	4.0	4.0	2
11	45000001	45500000	2.0	4.0	4.0	2
11	45500001	46000000	2.0	4.0	4.0	2
11	46000001	46500000	2.0	4.0	4.0	2
11	46500001	47000000	2.0	4.0	4.0	2
11	47000001	47500000	2.0	4.0	4.0	2
11	47500001	48000000	2.0	4.0	4.0	2
11	48000001	48500000	2.0	4.0	4.0	2
11	49000001	49500000	2.0	4.0	4.0	2
11	50000001	50500000	2.0	4.0	4.0	2
11	55500001	56000000	2.0	4.0	4.0	2
11	56500001	57000000	2.0	4.0	4.0	2
11	57000001	57500000	2.0	4.0	4.0	2
11	58000001	58500000	2.0	4.0	4.0	2
11	58500001	59000000	2.0	4.0	4.0	2
11	59000001	59500000	2.0	4.0	4.0	2
11	59500001	60000000	2.0	4.0	4.0	2
11	61500001	62000000	2.0	4.0	4.0	2
11	62000001	62500000	2.0	4.0	4.0	2
11	62500001	63000000	2.0	4.0	4.0	2
11	63500001	64000000	2.0	4.0	4.0	2
11	64000001	64500000	2.0	4.0	4.0	2
11	64500001	65000000	2.0	4.0	4.0	2
11	65000001	65500000	2.0	5.0	5.0	2
11	65500001	66000000	2.0	5.0	5.0	2
11	66000001	66500000	2.0	5.0	5.0	2
11	66500001	67000000	2.0	5.0	5.0	2
11	67000001	67500000	2.0	5.0	5.0	2
11	68000001	68500000	2.0	5.0	5.0	2
11	68500001	69000000	2.0	5.0	5.0	2
11	70000001	70500000	2.0	5.0	5.0	2
11	70500001	71000000	2.0	9.0	8.0	2
11	71000001	71500000	2.0	9.0	9.0	2
11	71500001	72000000	2.0	9.0	9.0	2
11	72000001	72500000	2.0	9.0	9.0	2
11	72500001	73000000	2.0	9.0	9.0	2
11	73000001	73500000	2.0	9.0	9.0	2
11	73500001	74000000	2.0	9.0	9.0	2
11	74500001	75000000	2.0	9.0	9.0	2
11	75000001	75500000	2.0	9.0	9.0	2
11	75500001	76000000	2.0	9.0	9.0	2
11	76000001	76500000	2.0	9.0	9.0	2
11	76500001	77000000	2.0	9.0	9.0	2
11	77000001	77500000	2.0	9.0	9.0	2
11	77500001	78000000	2.0	9.0	9.0	2
11	78500001	79000000	2.0	9.0	9.0	2
11	79000001	79500000	2.0	9.0	9.0	2
11	79500001	80000000	2.0	9.0	9.0	2
11	80000001	80500000	2.0	9.0	9.0	2
11	80500001	81000000	2.0	9.0	9.0	2
11	81000001	81500000	2.0	9.0	9.0	2
11	82000001	82500000	2.0	9.0	9.0	2
11	82500001	83000000	2.0	9.0	9.0	2
11	83000001	83500000	2.0	9.0	9.0	2
11	83500001	84000000	2.0	8.0	8.0	2
11	84000001	84500000	2.0	7.0	7.0	2
11	84500001	85000000	2.0	7.0	7.0	2
11	85500001	86000000	2.0	7.0	7.0	2
11	86000001	86500000	2.0	7.0	7.0	2
11	88000001	88500000	2.0	7.0	7.0	2
11	88500001	89000000	2.0	7.0	7.0	2
11	91000001	91500000	2.0	3.0	3.0	2
11	91500001	92000000	2.0	3.0	3.0	2
11	92000001	92500000	2.0	3.0	3.0	2
11	94000001	94500000	2.0	3.0	3.0	2
11	94500001	95000000	2.0	3.0	3.0	2
11	95500001	96000000	2.0	3.0	3.0	2
11	97000001	97500000	2.0	3.0	3.0	2
11	97500001	98000000	2.0	3.0	3.0	2
11	98000001	98500000	2.0	3.0	3.0	2
11	98500001	99000000	2.0	3.0	3.0	2
11	99000001	99500000	2.0	3.0	3.0	2
11	99500001	100000000	2.0	4.0	4.0	2
11	100500001	101000000	2.0	4.0	4.0	2
11	101000001	101500000	2.0	4.0	4.0	2
11	102000001	102500000	2.0	4.0	4.0	2
11	102500001	103000000	2.0	4.0	4.0	2
11	103000001	103500000	2.0	4.0	4.0	2
11	103500001	104000000	2.0	4.0	4.0	2
11	104000001	104500000	2.0	4.0	4.0	2
11	104500001	105000000	2.0	4.0	4.0	2
11	105000001	105500000	2.0	4.0	4.0	2
11	105500001	106000000	2.0	4.0	4.0	2
11	106000001	106500000	2.0	4.0	4.0	2
11	106500001	107000000	2.0	4.0	4.0	2
11	107500001	108000000	2.0	3.0	3.0	2
11	108500001	109000000	2.0	3.0	3.0	2
11	109500001	110000000	2.0	3.0	3.0	2
11	110500001	111000000	2.0	3.0	3.0	2
11	111000001	111500000	2.0	3.0	3.0	2
11	111500001	112000000	2.0	3.0	3.0	2
11	112000001	112500000	2.0	3.0	3.0	2
11	112500001	113000000	2.0	3.0	3.0	2
11	113000001	113500000	2.0	3.0	3.0	2
11	113500001	114000000	2.0	3.0	3.0	2
11	114000001	114500000	2.0	3.0	3.0	2
11	114500001	115000000	2.0	3.0	3.0	2
11	115000001	115500000	2.0	3.0	3.0	2
11	115500001	116000000	2.0	3.0	3.0	2
11	116000001	116500000	2.0	3.0	3.0	2
11	116500001	117000000	2.0	3.0	3.0	2
11	117000001	117500000	2.0	3.0	3.0	2
11	117500001	118000000	2.0	3.0	3.0	2
11	118000001	118500000	2.0	3.0	3.0	2
11	118500001	119000000	2.0	3.0	3.0	2
11	119000001	119500000	2.0	3.0	3.0	2
11	119500001	120000000	2.0	3.0	3.0	2
11	120000001	120500000	2.0	3.0	3.0	2
11	120500001	121000000	2.0	3.0	3.0	2
11	121000001	121500000	2.0	3.0	3.0	2
11	122000001	122500000	2.0	3.0	3.0	2
11	122500001	123000000	2.0	3.0	3.0	2
11	123000001	123500000	2.0	3.0	3.0	2
11	123500001	124000000	2.0	3.0	3.0	2
11	124500001	125000000	2.0	3.0	3.0	2
11	125000001	125500000	2.0	3.0	3.0	2
11	125500001	126000000	2.0	3.0	3.0	2
11	126000001	126500000	2.0	3.0	3.0	2
11	126500001	127000000	2.0	3.0	3.0	2
11	127000001	127500000	2.0	3.0	3.0	2
11	128000001	128500000	2.0	3.0	3.0	2
11	128500001	129000000	2.0	3.0	3.0	2
11	129000001	129500000	2.0	3.0	3.0	2
11	129500001	130000000	2.0	3.0	3.0	2
11	130000001	130500000	2.0	3.0	3.0	2
11	130500001	131000000	2.0	3.0	3.0	2
11	131000001	131500000	2.0	3.0	3.0	2
11	131500001	132000000	2.0	3.0	3.0	2
11	132000001	132500000	2.0	3.0	3.0	2
11	132500001	133000000	2.0	3.0	3.0	2
11	133000001	133500000	2.0	3.0	3.0	2
11	134000001	134500000	2.0	3.0	3.0	2
12	500001	1000000	2.0	4.0	3.0	2
12	1500001	2000000	2.0	4.0	3.0	2
12	2000001	2500000	2.0	4.0	3.0	2
12	2500001	3000000	2.0	4.0	3.0	2
12	3000001	3500000	2.0	4.0	3.0	2
12	4000001	4500000	2.0	4.0	3.0	2
12	4500001	5000000	2.0	4.0	3.0	2
12	5000001	5500000	2.0	4.0	3.0	2
12	5500001	6000000	2.0	4.0	3.0	2
12	6000001	6500000	2.0	4.0	3.0	2
12	6500001	7000000	2.0	4.0	3.0	2
12	7500001	8000000	2.0	4.0	3.0	2
12	9000001	9500000	2.0	4.0	3.0	2
12	10000001	10500000	2.0	4.0	3.0	2
12	11500001	12000000	2.0	4.0	3.0	2
12	12000001	12500000	2.0	4.0	3.0	2
12	12500001	13000000	2.0	4.0	3.0	2
12	13000001	13500000	2.0	4.0	3.0	2
12	14000001	14500000	2.0	4.0	3.0	2
